image_name,number_label
400032_01ch0,0
409896_07ch1,1
452149_08ch1,1
1243820_20ch1,1
1715858_23ch0,1
235745_19ch1,3
2341413_19ch0,1
873788_25ch1,1
1361460_19ch1,1
1142449_25ch1,2
328385_06ch0,1
432684_19ch0,1
939974_25ch1,1
304355_08ch0,3
1003361_20ch0,1
256192_02ch1,1
1008006_20ch1,1
1175197_20ch1,0
639648_19ch0,1
477339_25ch0,1
343536_08ch1,1
1456670_25ch1,1
306903_20ch0,1
699510_23ch0,1
604996_25ch0,1
1452213_19ch1,1
632813_25ch1,4
92972_19ch0,4
603431_19ch1,1
2339687_19ch0,1
185556_19ch1,4
496425_19ch0,1
1930463_25ch0,1
207811_20ch1,1
1696408_25ch1,1
724339_19ch1,1
1487521_25ch1,2
318528_02ch0,3
25304_26ch1,1
1037412_19ch1,1
1928146_19ch0,1
2121753_20ch0,1
726579_25ch1,1
631740_30ch0,1
244648_23ch1,1
1751742_20ch1,2
93520_06ch1,3
434445_07ch0,0
1721993_25ch0,2
975295_19ch0,1
2162258_25ch0,1
605002_30ch1,1
2077393_19ch0,1
2204761_20ch1,2
1256769_25ch1,1
1286004_19ch0,1
1832416_19ch1,1
656450_19ch0,1
459139_23ch1,1
252707_19ch0,1
1168470_20ch1,1
968870_20ch0,1
965493_25ch0,1
1674404_20ch0,1
1447442_19ch1,1
2074633_20ch1,1
1309298_25ch0,1
2068725_25ch0,1
2108219_19ch1,1
245407_06ch1,3
141382_06ch1,1
638030_19ch0,1
293857_07ch1,1
806432_23ch1,1
1842513_25ch1,1
325805_06ch0,1
1530003_23ch0,1
1990049_25ch1,1
149762_23ch1,1
1514369_20ch1,1
311612_06ch0,1
636308_25ch1,1
1570073_19ch1,1
2349546_20ch1,1
1052943_25ch0,1
2184272_25ch1,11
116963_19ch1,1
82061_06ch0,1
1497591_19ch0,1
859200_23ch1,1
1885220_25ch1,1
435403_23ch0,1
374412_23ch1,1
1999182_25ch1,1
2494310_20ch1,1
599536_19ch0,1
119667_19ch1,1
1766357_25ch0,1
1243396_20ch1,1
1104124_25ch1,1
686298_30ch0,1
1456384_23ch0,1
94369_27ch1,1
670209_07ch1,0
955113_19ch1,1
1513122_19ch0,2
725123_19ch1,1
1609723_20ch1,7
1829618_25ch0,0
759428_23ch1,1
211943_19ch0,0
1410903_23ch0,1
443465_23ch0,1
536846_25ch0,11
1014787_25ch1,1
329268_23ch0,1
1200680_20ch1,1
1080508_25ch0,1
246106_23ch1,1
347472_08ch1,1
933332_25ch1,1
2087952_19ch0,1
709134_19ch1,1
266350_01ch1,1
1429011_23ch1,1
416777_23ch1,1
2245983_19ch1,1
176660_23ch1,1
2463933_20ch0,1
1534558_25ch1,3
253986_01ch0,1
345659_08ch1,1
173668_20ch0,1
1211499_19ch0,1
77602_19ch1,1
520590_30ch0,1
156286_23ch1,1
1484818_20ch0,1
1849759_23ch1,1
449694_19ch0,1
1603110_25ch1,0
1260955_19ch1,1
1682239_25ch1,2
162957_01ch0,1
97719_20ch0,1
2295179_25ch0,1
919928_19ch1,1
1704470_25ch1,1
112434_08ch1,1
1344405_19ch1,1
1453268_19ch1,1
2255105_19ch1,1
262938_23ch1,1
113874_23ch1,1
1458152_20ch1,1
419167_01ch1,1
528194_19ch0,1
2614463_25ch1,1
1143268_19ch1,1
1194518_25ch1,1
381399_23ch1,1
566568_25ch1,1
2141393_20ch0,1
1725742_23ch0,1
956289_23ch1,1
95033_27ch1,1
1262977_23ch0,1
608256_30ch1,1
171814_07ch1,1
1966946_25ch1,1
434720_25ch0,1
1195557_25ch1,1
1386089_19ch0,1
1011939_25ch1,1
498591_30ch0,1
1515051_20ch0,1
1366030_23ch0,3
2026419_19ch1,1
950732_25ch0,3
1447398_25ch0,1
189109_02ch1,1
1410842_19ch1,1
1762818_20ch1,1
1371991_23ch0,1
1140835_23ch1,1
887557_23ch1,1
832647_19ch0,2
116081_06ch0,1
794258_19ch0,1
2259989_20ch0,1
1304715_19ch1,1
243227_19ch1,1
325635_19ch0,1
401581_08ch0,1
2176904_19ch0,1
382487_02ch0,1
1205712_19ch0,1
1357605_20ch0,1
364046_20ch0,1
2110183_19ch1,1
1016620_19ch1,1
2101244_20ch1,1
35999_26ch1,1
1664047_25ch1,1
1726938_20ch1,2
1933787_23ch0,1
458181_19ch0,1
2146176_25ch0,1
2261974_19ch1,1
1817361_23ch0,1
1857205_23ch0,1
337077_01ch0,1
2248201_20ch1,1
1269496_20ch0,1
2230991_20ch0,1
742452_19ch0,1
1352762_20ch1,1
2213433_25ch1,1
305872_19ch1,1
1795930_20ch0,1
2193536_19ch0,1
551426_23ch1,3
1292817_19ch1,1
1410236_25ch1,1
2320632_25ch1,1
1250218_19ch1,1
262042_29ch0,1
2408485_25ch1,1
249829_08ch1,1
1195104_19ch1,1
631337_20ch0,2
11433_07ch1,1
1530153_19ch1,1
173755_23ch0,1
1811760_20ch1,2
1245670_19ch1,1
842939_23ch0,1
104856_06ch1,1
2181402_20ch1,1
1241070_23ch0,1
1475492_25ch1,0
94180_06ch1,6
569614_30ch0,0
274012_01ch0,1
467781_23ch1,1
60589_23ch1,1
1253178_25ch0,8
1464645_19ch0,1
1770944_25ch0,1
328429_23ch0,1
2460518_25ch0,1
1287606_25ch0,1
570110_23ch1,1
1678875_19ch1,1
164977_19ch1,1
1733187_20ch0,1
370114_08ch1,1
1266352_25ch1,0
361517_19ch1,1
1222698_19ch1,1
2368555_19ch1,1
135143_01ch0,1
712379_25ch0,1
2405702_20ch0,1
2105355_20ch1,1
692952_30ch0,1
382638_23ch0,1
1985867_20ch0,2
659293_19ch1,1
1148085_19ch1,1
214581_06ch0,1
452232_23ch0,1
2394769_25ch0,1
276952_01ch1,1
1534944_19ch1,1
1991886_25ch0,1
762832_19ch1,1
2092975_19ch0,1
62468_20ch1,1
149545_23ch0,1
144147_02ch0,1
1382118_23ch1,3
419668_19ch1,1
1052891_20ch0,1
1012372_19ch1,1
953232_23ch0,1
1365292_25ch0,1
288757_23ch1,1
2118809_19ch1,1
1886925_23ch1,1
454809_08ch0,1
896202_23ch0,1
29431_20ch1,1
1530476_23ch0,1
525007_19ch0,1
1727409_25ch0,1
314615_30ch0,0
1527505_19ch0,1
1763870_23ch1,1
949120_23ch0,1
922467_20ch0,1
726167_19ch1,1
259448_08ch0,1
935416_20ch1,2
292045_08ch0,1
2020157_23ch1,1
1068297_20ch0,2
2503088_20ch0,1
330400_08ch0,1
1732311_20ch0,1
166997_01ch0,1
1318462_20ch0,2
1079180_20ch0,1
1477738_19ch0,2
2352973_25ch1,0
2601110_25ch1,1
635467_23ch1,1
2277040_25ch1,1
590420_07ch0,1
530858_23ch0,1
113800_30ch0,3
678620_19ch1,1
965707_20ch0,2
50315_20ch1,1
195040_23ch1,1
1288434_25ch1,1
670283_25ch1,6
1725217_25ch0,1
791830_20ch0,1
39924_23ch1,1
1839026_20ch1,0
2050213_19ch0,1
581368_23ch0,1
520717_20ch1,1
1461457_25ch0,1
1865175_20ch0,2
1912491_25ch1,1
2449604_25ch0,1
200943_02ch0,1
2063679_25ch0,1
1824878_25ch1,1
1246962_23ch0,1
1279291_19ch1,1
1201323_19ch1,1
2040894_23ch1,1
1068453_23ch1,1
1444339_20ch0,1
598317_25ch1,1
745738_30ch1,1
1181201_19ch1,1
482651_07ch1,1
1687621_19ch0,1
510976_06ch0,1
1687219_25ch1,11
422754_19ch1,2
150226_06ch1,0
953651_23ch1,1
1430514_25ch0,1
479956_06ch0,1
338331_20ch1,1
649687_23ch1,1
1128252_23ch0,1
402567_19ch1,1
1649017_19ch1,2
543414_25ch0,1
276479_20ch0,1
1342197_23ch0,1
138066_27ch0,2
1768938_25ch0,1
729630_25ch1,1
377644_06ch0,1
1777008_23ch1,3
1128717_25ch1,1
165101_20ch0,1
1352198_23ch0,1
719885_25ch0,1
474744_30ch0,1
279370_07ch0,2
1805475_23ch1,1
479239_07ch1,1
83382_19ch0,1
183457_23ch0,1
2249762_20ch0,1
268004_06ch0,1
1012630_19ch0,1
1752865_19ch0,1
1268590_23ch1,1
2243650_19ch0,1
201949_23ch1,1
421119_23ch1,1
1074473_23ch1,1
234968_08ch1,1
1877924_20ch1,1
84226_19ch1,3
511230_25ch1,1
2394614_25ch0,1
2082201_20ch1,2
1051507_19ch0,1
352104_23ch0,1
2137312_20ch1,1
1578919_19ch1,11
1641406_23ch0,1
1473468_25ch1,1
686125_25ch0,1
1792559_20ch0,1
591679_25ch0,1
2167505_25ch1,1
879873_25ch1,1
284011_02ch0,1
1009823_25ch1,1
1775536_25ch0,1
778575_20ch0,1
570026_30ch0,0
339023_23ch0,1
1977629_25ch0,1
26673_07ch1,1
108968_19ch0,1
2074539_25ch0,2
730425_07ch1,1
1691623_19ch0,1
1958361_19ch1,1
70146_07ch0,1
2005299_19ch1,1
1414899_20ch0,1
307167_23ch0,1
560776_07ch1,1
924673_23ch0,1
1393249_20ch0,1
749869_25ch0,1
438836_06ch1,1
253890_19ch0,2
117919_07ch1,1
1708666_23ch1,1
464804_23ch0,1
2424295_25ch1,1
792641_19ch1,1
552389_20ch1,1
1527264_25ch1,1
682349_30ch1,1
1668040_25ch1,1
603141_30ch0,1
1434268_19ch1,1
2085580_25ch1,0
1775353_23ch1,1
1109762_19ch1,1
2162935_19ch0,1
916207_20ch0,1
1882765_19ch0,1
250770_02ch0,3
320532_26ch0,0
1807190_19ch1,1
297243_19ch0,1
168429_07ch1,1
1781704_19ch1,1
288940_07ch1,1
1395064_25ch0,1
499201_19ch0,1
1324264_25ch1,1
1916659_19ch0,1
416615_06ch0,1
21903_20ch0,1
690297_25ch1,3
1992987_19ch1,1
389259_07ch0,1
1495638_19ch1,1
2239120_20ch0,1
1772859_25ch0,1
1015472_23ch1,1
639260_23ch0,1
336727_20ch0,1
2288648_19ch1,1
290908_23ch0,1
15756_26ch1,1
1713214_20ch0,1
624522_20ch1,1
1550164_19ch1,1
1850066_25ch0,1
59119_26ch0,1
953730_23ch0,1
1396586_25ch0,1
2617230_25ch1,1
1729753_23ch0,1
224638_19ch1,1
275189_23ch0,1
834603_25ch1,1
129321_27ch1,1
631821_23ch1,1
1263185_25ch0,1
265822_08ch0,1
1141376_23ch1,1
1739392_20ch0,1
772484_07ch0,1
318390_06ch0,1
1303118_19ch1,1
453419_07ch0,1
1222375_19ch0,1
2456979_20ch1,1
1863496_23ch0,1
1916011_19ch0,1
2076362_20ch1,1
257796_07ch0,1
2327613_19ch1,1
97879_23ch1,1
634057_25ch0,1
51156_26ch0,1
2314387_25ch0,2
2125359_25ch1,1
997068_19ch0,1
24037_07ch0,1
342207_08ch1,1
2028490_25ch0,1
198536_07ch1,1
126019_07ch0,1
2390172_25ch0,1
1943026_20ch0,1
307370_20ch0,1
140687_20ch1,1
1778013_20ch1,2
2092564_19ch0,1
1619388_25ch0,1
829027_30ch1,1
1682488_19ch0,1
1174151_19ch1,1
611129_20ch1,0
1600913_20ch0,1
2012067_25ch0,1
962119_25ch0,1
1120650_23ch0,1
827052_23ch1,1
2216817_20ch0,1
1574141_23ch0,1
1144987_23ch0,1
2313106_20ch1,1
140981_08ch1,1
1258539_25ch1,1
1044849_19ch1,1
1235729_19ch1,1
317503_08ch1,1
2477108_20ch0,1
2410459_20ch0,1
456041_19ch0,1
1674753_23ch0,1
2314318_19ch0,1
1272587_19ch0,1
1833174_25ch1,0
2635506_25ch1,1
1038080_25ch1,1
338941_08ch0,1
1561351_23ch0,1
1817017_20ch1,2
1092958_25ch0,1
1726971_20ch0,2
1729121_20ch0,1
54204_26ch1,1
537636_06ch1,3
859046_23ch1,1
2212438_19ch0,1
575818_30ch0,1
101245_23ch0,1
141798_19ch1,0
2471457_25ch0,1
1109014_19ch1,1
384893_01ch0,1
443046_06ch0,1
1846616_25ch0,1
933957_23ch1,1
1316901_19ch0,1
1925532_20ch1,1
2536348_25ch1,1
546450_19ch1,1
296276_02ch1,1
270084_08ch0,1
1859009_19ch0,1
886237_19ch0,1
1173116_20ch0,1
1993297_19ch1,1
2643283_25ch1,1
1066986_23ch0,1
1358177_25ch1,1
1611495_25ch1,1
400799_08ch1,1
1932052_20ch1,1
596756_08ch1,1
1574479_25ch0,1
494524_06ch0,1
775664_30ch1,1
1689747_20ch1,1
193415_20ch0,1
1448340_25ch1,1
1763838_19ch1,1
1706092_19ch1,1
976827_19ch0,1
2055242_19ch0,1
2265719_20ch1,1
1648955_23ch0,1
276536_07ch0,1
460596_06ch0,1
124616_19ch1,1
2021009_25ch0,1
387300_23ch0,1
235055_07ch0,1
1401413_25ch0,9
1399177_25ch1,1
670223_30ch0,1
486688_30ch0,1
327116_20ch0,1
852619_25ch0,1
1036515_23ch0,1
1653233_23ch1,1
1360431_20ch1,1
594437_23ch0,1
160535_23ch0,1
340943_01ch1,1
1052634_19ch1,1
5609_02ch0,9
105727_20ch1,1
1169130_25ch0,1
1789269_19ch0,1
668715_25ch1,1
328686_08ch0,1
210177_23ch0,1
1326790_23ch1,1
422400_20ch0,1
2455909_20ch1,1
1469024_25ch0,1
1999280_19ch0,1
267787_08ch1,1
198360_23ch1,1
168195_23ch1,1
178694_23ch1,1
408831_25ch0,1
1817308_20ch0,1
880386_19ch0,1
1990758_19ch1,1
170987_19ch0,1
1874420_23ch1,1
411766_20ch0,1
1915902_25ch1,2
798512_25ch0,1
1512648_23ch0,1
677533_07ch0,1
502588_23ch1,1
956583_23ch0,1
852959_19ch1,1
134090_19ch0,1
1546998_19ch0,1
1316163_19ch0,1
1706801_25ch1,1
1965684_20ch0,4
656684_23ch1,1
2483651_25ch1,1
217113_19ch1,1
68753_23ch1,1
85862_19ch1,1
270485_19ch1,1
1511951_25ch0,1
1606471_23ch1,1
424436_23ch0,1
613608_30ch0,1
901834_25ch0,2
999729_19ch1,1
441310_07ch0,1
1826304_20ch1,2
539172_23ch0,1
441005_08ch1,1
401424_19ch1,1
797638_25ch0,1
982034_19ch0,1
1694907_19ch1,1
2117575_19ch1,1
514325_06ch1,1
1958926_20ch1,1
1941125_19ch1,1
1547745_23ch0,1
1451964_23ch1,1
638550_23ch1,1
817174_30ch1,1
1199609_19ch0,1
2341565_20ch0,1
1318931_19ch0,1
644778_20ch0,1
930504_23ch1,1
1742469_19ch0,1
651107_20ch1,2
986598_19ch1,1
1125851_19ch0,1
1999057_19ch1,1
1992030_25ch1,1
2208543_25ch1,1
2022713_19ch0,1
1877800_25ch0,1
1268121_23ch0,1
22645_26ch0,1
2269599_19ch1,1
403690_23ch1,1
472163_23ch1,1
35877_20ch0,1
217906_08ch0,1
1800762_23ch1,1
2352623_20ch1,1
1068806_20ch1,1
1569844_25ch0,1
1210483_23ch0,3
1065789_20ch1,0
297730_08ch1,0
189362_08ch1,1
54475_08ch0,1
1066254_19ch0,1
201744_19ch1,1
2119410_19ch1,1
2233018_19ch1,1
1298493_25ch1,1
2279873_20ch1,1
631843_23ch0,1
2057301_25ch1,1
1093109_25ch0,2
80945_06ch0,2
603668_25ch0,1
1995451_19ch1,1
1171784_25ch0,1
994699_25ch0,1
1623960_20ch1,0
1130860_19ch1,1
2581123_25ch1,1
209546_08ch0,1
2023799_20ch1,1
1168034_23ch1,1
534268_30ch0,1
838772_19ch0,1
198095_08ch1,1
621904_30ch1,1
408829_07ch0,1
1363892_19ch1,1
408457_06ch0,1
625155_25ch1,1
1276554_25ch1,1
679124_25ch0,1
241149_08ch1,1
422268_06ch1,1
299218_23ch0,1
818066_25ch1,1
592260_23ch0,1
2193553_25ch0,1
1315629_23ch1,1
799120_19ch0,1
533919_25ch0,2
480949_25ch0,1
1024549_19ch0,1
929365_23ch1,1
1186272_25ch1,1
1191978_20ch0,1
1474724_19ch0,1
1851658_25ch1,1
106734_01ch0,1
1052535_25ch1,1
1055895_23ch0,1
1606239_20ch0,2
2029796_19ch1,1
1996708_25ch0,1
1736102_20ch1,1
1863556_23ch1,1
2010655_23ch1,1
429201_08ch0,1
1836823_20ch1,1
259008_20ch0,0
1149142_25ch0,1
2226142_25ch0,1
376229_23ch1,1
1955357_19ch0,1
374655_19ch0,1
1097182_23ch0,1
200774_02ch1,1
641300_19ch0,1
199075_20ch1,1
154361_23ch0,1
339_23ch0,6
1901247_20ch0,1
476558_06ch0,1
372881_23ch1,1
621737_19ch1,0
410916_19ch1,1
894093_25ch0,1
921813_19ch0,1
1390959_25ch0,1
1144577_25ch1,6
307868_19ch1,1
917015_25ch0,3
1768185_19ch1,1
838871_20ch1,1
367843_30ch0,1
151724_23ch1,1
702263_25ch1,1
2150159_25ch0,1
437594_23ch0,1
370874_02ch0,1
205423_23ch0,1
1686938_23ch1,1
1021154_19ch1,11
762119_25ch1,1
404896_08ch0,1
1708334_23ch1,1
820806_23ch1,1
1305325_25ch1,1
1099721_19ch0,1
1403876_20ch0,2
173842_23ch1,2
1205248_25ch1,1
255147_23ch1,1
394153_06ch0,1
875537_20ch1,1
1852718_23ch0,1
181044_06ch1,3
223717_06ch0,1
573935_30ch1,1
1166797_25ch1,1
1653883_23ch1,1
422550_23ch0,1
258776_19ch1,1
1646351_20ch1,2
442031_08ch0,1
1005463_23ch1,1
60471_19ch1,1
394200_07ch0,1
223502_02ch0,1
1630411_19ch0,1
409131_06ch1,1
1140476_25ch0,1
974316_30ch1,1
124134_07ch0,1
1906227_20ch1,1
46996_19ch0,1
820457_19ch1,1
1893664_19ch1,1
1189791_23ch1,11
605404_07ch0,1
368115_19ch0,1
1690913_19ch1,1
1873771_25ch0,1
1137935_19ch0,1
626633_23ch1,1
1858710_25ch1,1
1798210_19ch1,1
1403089_19ch0,1
722937_19ch1,1
268164_23ch0,1
1052858_19ch1,1
1949532_25ch0,1
2103548_20ch1,1
1634374_25ch1,1
2147910_25ch0,1
2024192_19ch0,1
412542_23ch1,1
1739841_25ch0,1
61645_26ch0,1
1567197_20ch1,0
989350_19ch0,1
2232853_19ch0,1
1598889_25ch1,0
98194_20ch1,1
2248440_25ch0,1
294756_07ch0,2
2154830_20ch0,1
1682195_25ch0,1
982903_19ch0,1
88990_19ch0,2
524638_06ch0,1
81348_01ch0,0
1915358_23ch1,1
2089496_25ch0,1
68937_06ch1,1
1282793_25ch1,1
2405591_20ch0,1
1802216_25ch0,0
1231294_25ch0,1
1194860_19ch1,1
1987254_25ch1,1
1518146_19ch0,1
456511_08ch1,1
1618833_25ch1,0
596007_23ch0,1
1316266_20ch1,1
90643_06ch1,1
1183723_25ch0,1
183132_01ch1,1
476139_23ch0,1
1863995_25ch0,0
2405364_19ch1,1
944173_23ch1,1
1352397_23ch0,1
883059_25ch1,1
246054_01ch0,1
351368_19ch1,1
2347961_25ch1,1
1516954_23ch0,1
1509739_20ch0,1
1616472_19ch0,1
2016007_25ch0,1
683918_20ch0,1
1843657_20ch0,1
1459751_19ch0,1
20913_26ch1,1
1628243_25ch0,1
1370878_19ch0,1
2472249_25ch0,0
619487_19ch1,1
174131_02ch1,1
1421113_20ch0,1
344330_08ch1,1
300016_07ch1,1
1738612_19ch1,1
1159945_19ch0,1
1426736_25ch0,3
959961_23ch1,1
2244171_25ch0,1
259952_20ch1,1
1180081_19ch1,1
2166487_20ch1,1
1769290_20ch0,1
202769_19ch1,1
1092645_20ch1,1
1157196_19ch0,1
2052115_25ch1,1
301975_08ch0,1
146355_23ch1,1
703833_23ch0,1
927305_25ch0,0
286174_23ch1,1
684091_20ch1,1
1332923_25ch1,1
724210_19ch1,1
1664058_23ch0,1
1529756_25ch0,2
1042984_25ch1,1
1334019_25ch1,0
35197_01ch0,1
720615_30ch0,1
1391857_19ch1,1
1960135_23ch1,1
1362341_23ch0,3
1167405_19ch0,1
1607316_23ch0,1
177402_20ch1,1
1161622_20ch0,1
1435135_23ch1,1
441911_07ch0,1
2169331_25ch0,1
1966735_19ch0,1
316455_23ch1,1
2145071_25ch1,1
29611_20ch1,1
642881_23ch0,1
473069_23ch0,1
446496_20ch1,1
1238706_19ch0,1
1521823_20ch0,1
734842_07ch1,2
615555_23ch0,1
1429480_23ch1,1
1543247_25ch1,1
17219_26ch1,1
670053_19ch1,1
2487540_25ch0,1
512479_19ch0,1
15898_26ch0,1
289029_08ch1,1
340645_23ch1,1
1757214_19ch0,1
1814523_20ch0,1
1567583_19ch0,1
2091569_19ch0,1
39761_20ch1,1
357474_06ch1,1
485802_19ch1,1
2299906_25ch0,2
1103029_25ch1,1
2173617_20ch1,1
1353558_19ch0,1
760233_30ch1,1
158451_23ch1,1
771456_25ch1,1
196415_20ch0,1
1141931_25ch1,1
1992191_25ch1,1
766852_19ch1,1
1838040_25ch0,1
124526_08ch0,1
1331640_25ch0,1
2253263_25ch0,1
859617_20ch0,1
1373449_19ch1,1
686165_30ch1,1
1810375_25ch1,1
340194_23ch0,1
691111_25ch0,1
719514_19ch1,1
2011900_19ch0,1
366271_30ch0,1
756737_30ch0,1
106648_20ch0,1
1518183_19ch0,1
1175539_25ch0,1
144040_19ch1,1
34501_20ch0,1
334822_08ch0,1
1041715_25ch0,1
367177_06ch1,1
1578450_25ch0,1
350177_02ch1,1
348510_19ch1,1
986460_23ch1,1
1328729_19ch0,1
1197724_19ch1,1
1264133_23ch1,1
587595_23ch1,1
257490_19ch0,0
557721_20ch1,1
1127070_25ch1,1
798317_25ch0,2
2156718_19ch0,1
729957_19ch0,1
1256844_19ch0,1
90654_08ch0,1
298796_20ch0,0
1368023_25ch0,1
2466878_25ch1,2
140881_06ch0,1
35223_02ch0,1
202428_02ch0,1
295746_02ch1,1
1784615_19ch1,1
2095636_25ch1,1
1777374_23ch1,1
2038800_20ch1,1
240014_23ch0,1
793279_30ch1,1
1263804_25ch1,1
772740_23ch0,1
1691554_20ch0,1
1499709_25ch1,1
281634_23ch1,1
1346681_19ch1,1
1267769_23ch0,1
1879199_20ch1,1
104750_08ch0,1
436374_23ch0,1
336647_19ch0,1
904051_23ch1,1
294986_02ch1,1
1541597_23ch0,1
441907_08ch0,1
1214673_25ch0,1
327601_08ch0,1
462334_30ch0,1
1771581_20ch0,1
396761_08ch1,1
1450480_25ch1,1
1458094_25ch0,1
520535_06ch1,1
732977_07ch0,1
853609_23ch0,1
2057996_25ch1,1
1248486_25ch1,11
644764_30ch0,1
1248268_20ch0,1
1963739_25ch0,1
1577430_20ch1,1
614481_23ch1,1
2297347_19ch1,1
246043_27ch0,1
1981318_25ch0,1
291738_08ch0,1
35063_20ch0,1
489880_19ch0,1
289827_08ch0,1
2147229_19ch1,1
1736317_25ch0,1
1613433_20ch1,3
466519_20ch1,1
2093647_19ch1,1
488470_06ch0,1
496850_19ch1,1
1137983_23ch1,1
475461_23ch1,1
266535_20ch0,1
1614292_20ch0,11
1329988_25ch1,1
281873_23ch0,1
1749738_20ch0,2
2391242_25ch0,0
1849162_19ch1,0
650272_20ch0,1
2170675_25ch1,1
1444572_20ch1,0
1334686_19ch0,1
1061164_19ch1,1
308118_20ch0,1
1810286_23ch1,1
2079101_25ch1,0
2083327_19ch1,1
1101978_20ch1,2
2278775_19ch1,1
424695_25ch1,1
292532_07ch0,1
364234_08ch1,0
72895_06ch0,1
577775_08ch1,1
2490230_20ch0,1
801293_19ch0,2
387618_30ch0,0
2054225_20ch0,1
54065_23ch0,1
1251870_23ch0,0
1202224_19ch1,1
677061_19ch1,1
808843_30ch1,1
1911454_23ch0,1
1382124_19ch1,1
1074093_25ch1,3
645253_25ch0,4
1655151_20ch0,1
1404848_23ch1,1
1343334_25ch0,1
1755361_25ch1,1
4675_02ch0,1
414537_19ch0,1
1086337_19ch1,1
833001_19ch0,1
1693058_23ch1,1
1840545_19ch1,2
2551305_25ch1,1
222948_02ch1,3
1565965_25ch1,1
1882532_20ch1,2
810470_23ch1,1
365960_08ch1,1
271696_20ch1,1
1636869_23ch1,1
2061857_20ch0,1
1650495_23ch0,1
569620_20ch0,2
2224652_25ch0,3
2190663_25ch0,1
589290_23ch0,1
555359_20ch1,1
560487_23ch0,1
1551208_23ch1,1
1469690_19ch1,1
1321544_25ch0,1
1575498_20ch1,2
435281_23ch1,1
1327930_23ch0,1
1218139_19ch1,1
81897_19ch0,1
1688270_25ch1,1
277184_19ch0,1
118149_06ch0,1
1223341_25ch1,1
2033815_25ch1,2
2080637_19ch1,1
1003024_19ch1,2
69817_01ch0,1
2132558_19ch0,1
527594_07ch0,0
1852172_25ch0,1
1937203_23ch0,1
675791_30ch1,1
323862_02ch1,1
1439998_23ch1,1
31243_20ch1,1
1353857_19ch1,1
1897080_23ch0,1
217415_20ch1,1
30087_06ch0,1
1915684_25ch1,1
2234133_19ch1,1
2221769_20ch0,1
2373438_20ch0,1
1374293_20ch1,1
1212369_19ch1,1
1086342_19ch0,1
13753_07ch1,1
2065459_25ch0,1
1580385_20ch0,0
282617_29ch0,1
605135_30ch1,1
2207494_20ch1,1
1639012_25ch0,1
130491_08ch0,1
2045386_19ch0,1
1549367_19ch1,1
104864_23ch0,1
1104457_20ch1,1
1246817_19ch1,1
617439_30ch1,1
846949_25ch0,1
1785274_19ch0,1
1845451_20ch1,1
784510_30ch1,1
164040_06ch1,1
2204843_19ch0,1
360971_19ch1,1
1402337_23ch1,1
422714_19ch0,1
1533793_19ch0,1
2178940_19ch0,1
372416_08ch1,1
864382_25ch0,1
1860507_20ch0,2
947509_23ch1,1
320673_08ch0,1
1725473_19ch1,1
312100_20ch1,1
878598_23ch0,1
1315826_25ch0,1
502498_30ch0,1
768679_30ch1,1
133819_19ch1,2
238570_20ch1,1
1833262_20ch0,2
138486_30ch1,3
474079_19ch1,1
2529844_25ch1,2
22818_06ch1,1
1345756_25ch1,1
1247447_23ch1,1
1303192_23ch1,1
402253_06ch0,1
1619340_20ch1,0
569372_30ch0,1
838858_19ch0,1
1278780_19ch1,1
1076841_25ch0,1
817863_07ch1,1
966547_19ch0,1
287440_08ch0,1
1213614_19ch0,1
1689416_19ch0,1
2394_26ch1,9
363239_02ch1,1
622552_23ch1,1
1942617_20ch1,1
2029697_19ch0,11
411458_08ch0,1
624233_30ch0,1
200768_08ch1,1
948878_20ch1,1
2012348_19ch1,1
1943718_20ch1,1
2190406_25ch1,1
1877298_20ch0,2
1315458_19ch1,1
1541857_23ch1,1
780134_20ch0,1
1952692_20ch0,1
60381_23ch1,1
254671_07ch0,1
1295747_19ch0,1
1777866_23ch0,1
1911518_20ch0,1
465065_07ch1,1
254796_08ch0,1
2532560_20ch1,1
807156_23ch1,1
1682624_25ch0,1
787213_30ch1,1
1804839_25ch0,1
408922_01ch1,1
996040_20ch0,1
205921_06ch1,2
732784_30ch1,1
427635_23ch1,1
128336_08ch1,1
245835_27ch0,1
1406534_19ch0,1
2357864_25ch0,1
2151150_19ch1,1
1028754_19ch1,1
1720774_25ch0,2
2577068_25ch1,1
418127_19ch0,1
1614117_25ch0,1
1363690_23ch0,1
1762043_25ch1,1
910867_25ch1,2
1451480_23ch1,1
1736625_19ch1,1
157603_19ch0,1
440711_07ch0,1
2367842_25ch1,1
1298781_19ch0,1
1093343_20ch0,1
1624094_19ch1,1
411824_23ch1,1
2235282_25ch1,1
1971709_19ch0,1
1583777_20ch1,2
2397057_20ch1,1
1470501_23ch0,1
1647932_23ch0,1
1338582_25ch1,1
2071659_25ch1,2
523159_23ch1,1
1325167_20ch0,6
2189776_25ch0,2
1156376_19ch0,1
151668_23ch1,1
257612_06ch0,3
17773_19ch1,1
2280205_19ch1,2
887513_23ch1,1
1384162_23ch0,1
1608299_25ch0,3
386454_06ch0,1
65048_23ch0,1
1336502_23ch1,1
339692_02ch1,1
160311_08ch0,1
744587_25ch0,1
1634344_20ch1,1
1565657_20ch0,1
1811740_20ch0,1
1351221_19ch1,1
806760_07ch1,1
2212925_19ch0,1
1248798_25ch1,1
2144307_25ch1,1
2341815_19ch1,1
1579796_25ch1,2
1890952_23ch1,1
2302596_25ch1,1
